,Area,Room,Parking,Warehouse,Elevator,Price,Latitude,Longitude
2584,110.0,2,True,True,True,6000000000.0,35.7346597,51.4045663
2585,64.0,1,True,True,True,350000000.0,35.4850737,51.0841778
2586,86.0,2,False,True,False,1204000000.0,38.0503216,46.2915628
2587,75.0,2,False,False,False,520000000.0,35.9549208,52.1096123
2588,110.0,2,True,True,True,4550000000.0,45.7747,-86.5507
2589,71.0,2,False,False,False,2000000000.0,32.66367,-116.27363
2590,90.0,2,True,True,True,3750000000.0,0.0,0.0
2591,63.0,1,True,False,True,2153000000.0,33.890332,48.7627407
2592,50.0,0,True,True,True,345000000.0,0.0,0.0
2593,85.0,2,True,False,True,730000000.0,35.7371227,51.8172149
2594,83.0,2,True,True,True,4700000000.0,29.6261456,52.4827192
2595,175.0,3,True,True,True,17500000000.0,35.7898612,51.4262023
2596,57.0,1,True,True,True,3700000000.0,29.6261456,52.4827192
2597,66.0,2,False,False,False,1750000000.0,45.7747,-86.5507
2598,74.0,2,True,True,True,2390000000.0,35.6737039,51.520322
2599,45.0,1,True,False,True,990000000.0,0.0,0.0
2600,78.0,2,True,True,True,4700000000.0,35.7863456,51.4611775
2601,75.0,2,False,True,True,280000000.0,35.477882,50.9469189
2602,103.0,2,True,True,True,1442000000.0,35.5478513,51.2318676
2603,61.0,1,False,False,False,1800000000.0,45.7747,-86.5507
2604,124.0,3,True,True,True,3900000000.0,27.35134,35.69014
2605,62.0,1,False,False,False,710000000.0,35.9549208,52.1096123
2606,110.0,2,True,True,True,7000000000.0,35.7728779,51.4381024
2607,180.0,3,True,True,True,13000000000.0,29.6261456,52.4827192
2608,40.0,1,True,True,False,260000000.0,33.468304,50.2491691
2609,95.0,2,True,True,True,1450000000.0,43.308723,44.088177
2610,104.0,2,True,True,False,2200000000.0,35.6691088,51.4205696
2611,37.0,1,True,True,False,345000000.0,33.468304,50.2491691
2612,60.0,1,True,True,False,600000000.0,32.6941276,51.6601568
2613,69.0,2,True,True,True,2600000000.0,35.6737039,51.520322
2614,700.0,3,True,True,False,7000000000.0,35.9549208,52.1096123
2615,60.0,1,True,True,True,875000000.0,0.0,0.0
2616,95.0,2,True,False,True,9000000000.0,35.8160561,51.4709472
2617,51.0,1,True,True,False,670000000.0,33.468304,50.2491691
2618,106.0,2,True,True,True,5600000000.0,35.7732674,51.4329527
2619,100.0,2,True,True,True,3200000000.0,34.0230481,58.1646077
2620,80.0,2,True,True,True,2400000000.0,35.8144372,51.4154622
2621,78.0,2,True,True,True,640000000.0,0.0,0.0
2622,90.0,2,True,True,True,1350000000.0,35.9549208,52.1096123
2623,95.0,2,False,True,True,9500000000.0,29.4972462,52.2458117
2624,86.0,3,False,True,True,330000000.0,35.477882,50.9469189
2625,65.0,1,True,True,True,360000000.0,37.1984436,55.070672
2626,102.0,1,False,True,False,1650000000.0,35.5478513,51.2318676
2627,75.0,2,True,True,True,2700000000.0,0.0,0.0
2628,150.0,5,True,True,False,10700000000.0,27.35134,35.69014
2629,60.0,1,True,True,True,390000000.0,35.477882,50.9469189
2630,72.0,1,True,True,True,8250000000.0,35.7898612,51.4262023
2631,93.0,2,False,False,False,5500000000.0,33.890332,48.7627407
2632,106.0,2,True,True,True,6400000000.0,35.7728779,51.4381024
2633,48.0,1,False,True,False,210000000.0,35.5735353,51.0868332
2634,75.0,2,True,True,False,2100000000.0,0.0,0.0
2635,163.0,2,True,True,True,9780000000.0,35.7961378,51.4710658
2636,138.0,3,True,True,True,1242000000.0,35.517323,51.3618852
2637,119.0,2,True,True,True,4000000000.0,35.6737039,51.520322
2638,65.0,2,True,True,True,2500000000.0,32.6251671,51.6826459
2639,57.0,1,False,False,True,450000000.0,35.4784573,51.6824624
2640,74.0,2,False,True,True,780000000.0,35.3136709,46.9965247
2641,119.0,3,True,True,True,5500000000.0,35.6737039,51.520322
2642,75.0,2,False,True,True,280000000.0,35.477882,50.9469189
2643,68.0,1,False,False,False,815000000.0,35.5478513,51.2318676
2644,180.0,4,True,True,True,2720000000.0,0.0,0.0
2645,70.0,1,True,True,True,2310000000.0,0.0,0.0
2646,58.0,1,False,False,False,255000000.0,35.477882,50.9469189
2647,60.0,1,True,True,True,1985000000.0,29.6555,52.4791
2648,88.0,2,False,True,False,2500000000.0,48.03333,-0.7
2649,82.0,2,True,True,True,2800000000.0,35.6737039,51.520322
2650,63.0,1,True,True,True,1134000000.0,35.5989911,51.4357865
2651,120.0,3,True,True,True,1750000000.0,0.0,0.0
2652,56.0,1,False,False,False,1900000000.0,43.308723,44.088177
2653,75.0,2,True,False,True,3850000000.0,29.4972462,52.2458117
2654,60.0,1,False,True,False,420000000.0,37.1984436,55.070672
2655,50.0,2,True,True,True,330000000.0,-1.91667,31.25
2656,253.0,5,True,True,False,30360000000.0,0.0,0.0
2657,111.0,2,True,True,True,3990000000.0,38.029001,46.3738221
2658,105.0,3,True,True,True,5985000000.0,0.0,0.0
2659,92.0,1,True,True,True,6300000000.0,35.8160561,51.4709472
2660,350.0,4,True,True,True,35000000000.0,0.0,0.0
2661,100.0,2,True,True,True,4100000000.0,35.7281781,51.4169344
2662,150.0,3,True,True,True,2240000000.0,0.0,0.0
2663,94.0,2,False,True,False,2400000000.0,0.0,0.0
2664,140.0,3,True,True,True,6700000000.0,0.0,0.0
2665,65.0,4,True,True,False,8500000000.0,35.7346597,51.4045663
2666,84.0,2,True,True,True,2600000000.0,0.0,0.0
2667,114.0,2,True,True,True,6840000000.0,33.1236709,46.1667015
2668,114.0,2,True,True,True,5500000000.0,0.0,0.0
2669,82.0,2,False,False,True,353000000.0,35.477882,50.9469189
2670,87.0,2,True,True,True,2350000000.0,35.8144372,51.4154622
2671,86.0,2,False,False,True,470000000.0,35.477882,50.9469189
2672,500.0,5,True,True,False,70000000000.0,0.0,0.0
2673,61.0,1,False,True,False,1490000000.0,27.35134,35.69014
2674,96.0,2,True,True,True,5280000000.0,27.35134,35.69014
2675,90.0,2,True,True,True,3400000000.0,35.6737039,51.520322
2676,135.0,3,True,True,True,6000000000.0,0.0,0.0
2677,58.0,1,False,False,True,295000000.0,35.477882,50.9469189
2678,114.0,2,True,True,True,7550000000.0,35.7728779,51.4381024
2679,75.0,2,False,False,False,380000000.0,35.477882,50.9469189
2680,90.0,2,True,True,True,3450000000.0,0.0,0.0
2681,90.0,2,True,True,True,2900000000.0,27.35134,35.69014
2682,90.0,2,True,True,True,2900000000.0,27.35134,35.69014
2683,100.0,2,True,True,True,3800000000.0,34.0230481,58.1646077
2684,82.0,2,True,True,True,1600000000.0,0.0,0.0
2685,58.0,2,True,True,False,754000000.0,33.468304,50.2491691
2686,70.0,2,True,True,True,3200000000.0,29.6195291,52.5407804
2687,110.0,0,True,True,True,102000000.0,35.477882,50.9469189
2688,303.0,5,True,True,False,33330000000.0,-31.4114301,-64.4848241
2689,83.0,2,False,False,True,500000000.0,35.477882,50.9469189
2690,75.0,2,True,True,True,250000000.0,35.477882,50.9469189
2691,114.0,2,True,True,True,6840000000.0,33.1236709,46.1667015
2692,60.0,2,True,True,False,2100000000.0,35.7592656,51.3042107
2693,54.0,1,False,False,False,260000000.0,35.477882,50.9469189
2694,85.0,2,True,True,True,675000000.0,0.0,0.0
2695,75.0,2,True,True,True,390000000.0,35.477882,50.9469189
2696,78.0,2,True,False,True,400000000.0,35.477882,50.9469189
2697,78.0,2,False,False,True,395000000.0,35.477882,50.9469189
2698,95.0,2,True,True,True,4085000000.0,38.044412,46.4018738
2699,100.0,2,True,True,True,3150000000.0,35.7001565,51.3447089
2700,75.0,2,False,True,True,397000000.0,35.477882,50.9469189
2701,114.0,2,True,True,True,6840000000.0,35.7470497,51.443004
2702,50.0,1,False,False,False,250000000.0,35.666763,50.9790423
2703,75.0,2,True,False,True,2700000000.0,45.7747,-86.5507
2704,105.0,2,True,True,True,2400000000.0,35.6523159,51.4930224
2705,141.0,3,True,True,True,2115000000.0,0.0,0.0
2706,74.0,2,False,True,False,1600000000.0,33.890332,48.7627407
2707,38.0,1,True,True,False,650000000.0,36.1252749,50.5310841
2708,80.0,1,True,True,True,850000000.0,0.0,0.0
2709,102.0,2,True,True,True,938400000.0,35.692438,50.8482841
2710,110.0,2,True,True,True,10640000000.0,35.8160561,51.4709472
2711,98.0,2,False,False,False,830000000.0,35.7749162,51.3102689
2712,57.0,1,True,True,True,1600000000.0,35.7001565,51.3447089
2713,45.0,1,False,True,True,890000000.0,0.0,0.0
2714,105.0,2,True,True,True,2500000000.0,37.3024146,49.5496873
2715,135.0,2,True,True,False,3500000000.0,0.0,0.0
2716,65.0,1,False,False,True,3490000000.0,29.4972462,52.2458117
2717,88.0,2,False,True,True,750000000.0,0.0,0.0
2718,110.0,2,True,True,True,5050000000.0,32.66367,-116.27363
2719,63.0,2,True,True,True,2600000000.0,0.0,0.0
2720,94.0,2,False,True,False,2400000000.0,0.0,0.0
2721,45.0,1,False,True,False,890000000.0,31.2397079,48.6563167
2722,40.0,1,False,True,False,1000000000.0,37.0,46.0
2723,100.0,2,False,False,False,3600000000.0,0.0,0.0
2724,89.0,2,True,True,False,3500000000.0,37.6158445,47.8717435
2725,65.0,2,True,True,False,1330000000.0,35.6523159,51.4930224
2726,125.0,2,True,True,True,6250000000.0,35.7592656,51.3042107
2727,125.0,2,True,True,True,6250000000.0,35.7592656,51.3042107
2728,136.0,3,True,True,True,7300000000.0,29.6261456,52.4827192
2729,150.0,3,True,True,True,7600000000.0,35.7720416,51.4731866
2730,55.0,1,False,True,False,1580000000.0,32.66367,-116.27363
2731,130.0,3,True,True,True,8450000000.0,35.7470497,51.443004
2732,73.0,2,False,True,False,1840000000.0,32.66367,-116.27363
2733,85.0,2,True,True,True,3600000000.0,0.0,0.0
2734,63.0,1,True,True,True,1380000000.0,35.7001565,51.3447089
2735,100.0,2,True,True,True,5700000000.0,35.8035771,51.428302
2736,83.0,2,True,True,True,55000000.0,35.7947191,51.5006754
2737,110.0,3,True,True,True,3150000000.0,-1.91667,31.25
2738,71.0,2,True,True,True,2160000000.0,0.0,0.0
2739,37.0,1,False,True,False,570000000.0,35.6846963,51.3593942
2740,68.0,1,True,True,True,2100000000.0,-1.91667,31.25
2741,78.0,1,True,True,True,2450000000.0,-1.91667,31.25
2742,105.0,2,True,True,True,3250000000.0,-1.91667,31.25
2743,60.0,1,True,True,False,2000000000.0,35.7675414,51.3303867
2744,113.0,2,True,True,True,3170000000.0,29.6195291,52.5407804
2745,300.0,5,True,True,False,25000000000.0,35.8204845,51.6321444
2746,50.0,2,False,True,False,730000000.0,37.3024146,49.5496873
2747,60.0,1,False,True,False,830000000.0,29.8478996,52.9763454
2748,37.0,1,False,False,False,620000000.0,35.7001565,51.3447089
2749,33.0,1,False,True,False,560000000.0,29.8478996,52.9763454
2750,73.0,2,False,True,True,1580000000.0,37.3024146,49.5496873
2751,59.0,1,False,True,False,880000000.0,29.8478996,52.9763454
2752,95.0,2,True,True,True,1450000000.0,35.4421824,51.5697005
2753,75.0,2,False,False,False,300000000.0,35.477882,50.9469189
2754,65.0,2,False,True,True,1550000000.0,35.7001565,51.3447089
2755,52.0,1,False,True,False,1250000000.0,33.890332,48.7627407
2756,105.0,2,True,True,False,1100000000.0,33.468304,50.2491691
2757,50.0,1,False,True,False,850000000.0,35.7001565,51.3447089
2758,74.0,2,True,True,True,2200000000.0,33.890332,48.7627407
2759,132.0,3,True,False,True,6700000000.0,0.0,0.0
2760,104.0,2,True,True,True,4200000000.0,33.1236709,46.1667015
2761,50.0,1,False,False,False,715000000.0,37.3024146,49.5496873
2762,55.0,1,True,True,True,1100000000.0,35.6805059,51.362745
2763,46.0,1,False,False,False,700000000.0,35.6805059,51.362745
2764,55.0,2,False,True,True,1020000000.0,29.8478996,52.9763454
2765,108.0,2,True,True,False,1150000000.0,35.477882,50.9469189
2766,68.0,2,True,True,True,1970000000.0,35.7001565,51.3447089
2767,130.0,2,True,True,True,1755000000.0,45.7747,-86.5507
2768,40.0,1,False,True,False,1050000000.0,0.0,0.0
2769,63.0,1,False,False,True,1350000000.0,0.0,0.0
2770,140.0,3,True,True,True,8000000000.0,35.7601006,51.4339605
2771,42.0,1,True,True,True,900000000.0,37.3024146,49.5496873
2772,90.0,2,True,True,True,3150000000.0,0.0,0.0
2773,39.0,1,True,True,False,550000000.0,33.468304,50.2491691
2774,55.0,2,True,True,True,450000000.0,33.468304,50.2491691
2775,200.0,3,True,True,True,14000000000.0,36.06,14.20889
2776,98.0,2,True,True,True,1950000000.0,0.0,0.0
2777,71.0,2,True,True,False,1185000000.0,30.2687508,57.1051311
2778,50.0,1,False,False,True,1250000000.0,0.0,0.0
2779,53.0,1,False,True,False,1113000000.0,0.0,0.0
2780,60.0,1,True,True,True,2750000000.0,35.7675414,51.3303867
2781,160.0,3,True,True,True,980000000.0,35.4784573,51.6824624
2782,63.0,2,True,False,True,1890000000.0,0.0,0.0
2783,96.0,2,True,True,True,2400000000.0,0.0,0.0
2784,90.0,2,True,True,True,2300000000.0,0.0,0.0
2785,120.0,3,True,True,True,3240000000.0,0.0,0.0
2786,100.0,2,True,True,True,2600000000.0,0.0,0.0
2787,80.0,2,True,True,True,2440000000.0,35.7001565,51.3447089
2788,43.0,1,True,True,True,1200000000.0,0.0,0.0
2789,79.0,2,True,True,True,2930000000.0,0.0,0.0
2790,50.0,1,False,False,True,1200000000.0,0.0,0.0
2791,60.0,1,False,True,False,1120000000.0,0.0,0.0
2792,55.0,1,False,False,False,1420000000.0,0.0,0.0
2793,150.0,3,True,True,True,12000000000.0,35.8091055,51.4553023
2794,55.0,1,True,True,True,450000000.0,33.468304,50.2491691
2795,55.0,1,False,True,False,1155000000.0,0.0,0.0
2796,100.0,2,True,True,True,5700000000.0,35.8035771,51.428302
2797,60.0,1,True,True,False,1400000000.0,0.0,0.0
2798,96.0,2,True,True,True,5500000000.0,35.7364739,51.3771485
2799,112.0,2,True,True,True,3300000000.0,-1.91667,31.25
2800,65.0,2,True,True,False,600000000.0,33.468304,50.2491691
2801,100.0,2,True,True,True,1060000000.0,-1.91667,31.25
2802,105.0,2,True,True,True,5600000000.0,35.7346597,51.4045663
2803,125.0,3,True,False,False,6500000000.0,35.7601006,51.4339605
2804,48.0,1,True,True,False,995000000.0,37.3024146,49.5496873
2805,67.0,2,True,True,True,2170000000.0,0.0,0.0
2806,83.0,2,True,True,True,6200000000.0,35.7961378,51.4710658
2807,150.0,3,True,True,True,3900000000.0,35.7371227,51.8172149
2808,100.0,2,True,True,True,3150000000.0,35.7001565,51.3447089
2809,111.0,3,True,True,True,3150000000.0,-1.91667,31.25
2810,75.0,2,False,False,True,350000000.0,35.477882,50.9469189
2811,92.0,2,True,True,True,2300000000.0,38.2669323,47.8368019
2812,53.0,1,True,True,True,1500000000.0,37.3024146,49.5496873
2813,47.0,1,False,True,False,800000000.0,31.2397079,48.6563167
2814,330.0,3,True,True,True,46200000000.0,35.7961378,51.4710658
2815,44.0,1,True,True,False,1040000000.0,37.3024146,49.5496873
2816,80.0,2,True,True,True,6000000000.0,0.0,0.0
2817,81.0,2,True,True,False,1800000000.0,34.0336787,58.1879287
2818,117.0,3,True,True,True,3680000000.0,35.7001565,51.3447089
2819,37.0,1,False,True,False,950000000.0,37.0,46.0
2820,82.0,2,True,True,True,360000000.0,35.477882,50.9469189
2821,98.0,2,True,True,True,1950000000.0,0.0,0.0
2822,150.0,3,False,True,False,6000000000.0,33.8974554,48.764602
2823,51.0,1,True,True,False,858500000.0,31.8718426,54.3079605
2824,95.0,2,True,True,True,3250000000.0,35.6737039,51.520322
2825,63.0,1,True,True,True,1280000000.0,35.7001565,51.3447089
2826,80.0,2,False,False,True,390000000.0,35.477882,50.9469189
2827,133.0,3,True,True,True,8400000000.0,35.7863456,51.4611775
2828,48.0,1,False,False,True,710000000.0,36.1252749,50.5310841
2829,185.0,3,True,True,True,9500000000.0,38.029001,46.3738221
2830,62.0,1,True,True,True,806000000.0,36.1252749,50.5310841
2831,75.0,2,True,False,True,1200000000.0,36.1252749,50.5310841
2832,48.0,1,False,False,True,740000000.0,36.1252749,50.5310841
2833,57.0,1,True,True,True,1600000000.0,35.7001565,51.3447089
2834,55.0,3,True,True,True,1650000000.0,35.6846963,51.3593942
2835,48.0,1,True,True,True,1350000000.0,35.7001565,51.3447089
2836,49.0,1,True,True,True,900000000.0,0.0,0.0
2837,60.0,2,False,True,True,1380000000.0,38.0503216,46.2915628
2838,130.0,3,True,True,True,4150000000.0,-1.91667,31.25
2839,70.0,2,True,False,True,1820000000.0,35.5989911,51.4357865
2840,113.0,2,True,True,True,3170000000.0,-1.91667,31.25
2841,80.0,2,True,True,True,3000000000.0,32.6251671,51.6826459
2842,93.0,2,True,True,False,650000000.0,0.0,0.0
2843,60.0,1,True,True,True,870000000.0,35.5527757,53.4048474
2844,56.0,2,True,True,True,1550000000.0,38.0503216,46.2915628
2845,65.0,2,True,True,True,2620000000.0,35.7592656,51.3042107
2846,68.0,2,False,True,True,1320000000.0,35.7001565,51.3447089
2847,104.0,2,True,True,True,1830000000.0,0.0,0.0
2848,84.0,2,True,True,True,3850000000.0,35.7592656,51.3042107
2849,72.0,2,True,True,False,2000000000.0,32.66367,-116.27363
2850,80.0,2,True,True,True,880000000.0,35.7749162,51.3102689
2851,68.0,2,True,True,True,1970000000.0,35.7001565,51.3447089
2852,44.0,1,True,True,False,1050000000.0,37.3024146,49.5496873
2853,105.0,2,True,True,True,2700000000.0,-1.91667,31.25
2854,124.0,3,True,True,True,3980000000.0,27.35134,35.69014
2855,220.0,3,True,True,True,20900000000.0,35.8160561,51.4709472
2856,83.0,2,True,True,True,2640000000.0,32.66367,-116.27363
2857,68.0,2,True,True,True,1970000000.0,35.7001565,51.3447089
2858,115.0,2,True,True,True,4900000000.0,32.66367,-116.27363
2859,80.0,2,True,True,True,2250000000.0,35.7001565,51.3447089
2860,66.0,1,False,True,False,750000000.0,33.468304,50.2491691
2861,68.0,2,True,True,True,2930000000.0,32.66367,-116.27363
2862,60.0,2,True,True,True,2550000000.0,32.66367,-116.27363
2863,62.0,2,True,True,False,2250000000.0,35.7675414,51.3303867
2864,57.0,1,True,True,True,1600000000.0,35.7001565,51.3447089
2865,87.0,2,True,False,True,2500000000.0,35.6883581,51.4837882
2866,59.0,1,True,True,False,1950000000.0,32.66367,-116.27363
2867,55.0,1,True,True,True,1450000000.0,38.0503216,46.2915628
2868,101.0,2,True,True,True,5252000000.0,-1.91667,31.25
2869,62.0,2,True,True,False,2100000000.0,35.6737039,51.520322
2870,113.0,2,True,True,True,8475000000.0,29.6261456,52.4827192
2871,78.0,2,True,True,True,3500000000.0,33.992791,51.4274779
2872,66.0,1,True,True,False,520000000.0,0.0,0.0
2873,38.0,1,False,True,False,320000000.0,33.468304,50.2491691
2874,90.0,2,True,True,False,6300000000.0,35.7346597,51.4045663
2875,45.0,1,False,False,False,680000000.0,31.2397079,48.6563167
2876,72.0,2,True,True,True,4000000000.0,29.4972462,52.2458117
2877,105.0,2,True,True,True,4900000000.0,0.0,0.0
2878,155.0,3,True,True,True,5100000000.0,0.0,0.0
2879,112.0,3,True,True,True,4300000000.0,32.6251671,51.6826459
2880,65.0,1,True,True,True,510000000.0,29.938808,52.5686609
2881,40.0,1,True,True,True,1145000000.0,38.0503216,46.2915628
2882,140.0,3,True,True,True,3800000000.0,-1.91667,31.25
2883,155.0,3,True,True,True,5300000000.0,0.0,0.0
2884,50.0,1,True,True,True,2200000000.0,32.66367,-116.27363
2885,45.0,1,False,True,False,218000000.0,35.5478513,51.2318676
2886,68.0,1,True,True,True,5000000000.0,36.06,14.20889
2887,85.0,2,False,True,False,430000000.0,35.5478513,51.2318676
2888,170.0,3,True,True,True,8000000000.0,0.0,0.0
2889,50.0,1,False,True,False,240000000.0,35.5478513,51.2318676
2890,55.0,1,False,True,False,330000000.0,35.5478513,51.2318676
2891,75.0,2,True,True,True,315000000.0,29.4972462,52.2458117
2892,96.0,3,True,False,True,1145000000.0,32.6941276,51.6601568
2893,58.0,1,False,False,False,235000000.0,35.477882,50.9469189
2894,43.0,1,False,True,False,700000000.0,33.9091716,48.7277881
2895,58.0,1,False,False,False,255000000.0,35.477882,50.9469189
2896,103.0,2,True,True,True,4000000000.0,45.7747,-86.5507
2897,70.0,1,True,True,True,5100000000.0,29.6261456,52.4827192
2898,150.0,3,True,True,True,9750000000.0,29.6261456,52.4827192
2899,65.0,1,False,True,False,320000000.0,35.4784573,51.6824624
2900,140.0,2,False,True,True,5400000000.0,38.044412,46.4018738
2901,79.0,2,False,True,True,1400000000.0,0.0,0.0
2902,97.0,2,False,False,True,2300000000.0,37.3024146,49.5496873
2903,90.0,2,True,True,True,6230000000.0,38.044412,46.4018738
2904,175.0,3,True,True,True,8600000000.0,30.972987,51.477403
2905,90.0,2,True,True,True,6500000000.0,38.044412,46.4018738
2906,58.0,1,True,True,False,3000000000.0,0.0,0.0
2907,100.0,2,True,True,True,5300000000.0,38.0494921,46.3551571
2908,135.0,2,False,False,False,3800000000.0,35.7470497,51.443004
2909,185.0,3,True,True,True,16200000000.0,35.7863456,51.4611775
2910,50.0,1,False,True,False,1745000000.0,0.0,0.0
2911,85.0,2,True,True,True,2000000000.0,30.2687508,57.1051311
2912,110.0,3,True,True,True,4250000000.0,32.6251671,51.6826459
2913,67.0,2,True,True,True,3150000000.0,35.7592656,51.3042107
2914,190.0,3,True,True,True,9500000000.0,38.029001,46.3738221
2915,95.0,2,True,True,True,6300000000.0,35.7346597,51.4045663
2916,55.0,1,True,True,False,1050000000.0,30.2687508,57.1051311
2917,75.0,2,False,False,True,550000000.0,35.477882,50.9469189
2918,87.0,2,True,True,True,1860000000.0,37.3024146,49.5496873
2919,42.0,1,True,True,True,930000000.0,37.3024146,49.5496873
2920,80.0,1,True,True,True,4500000000.0,31.0,36.0
2921,102.0,2,True,True,True,5000000000.0,29.4972462,52.2458117
2922,140.0,3,True,True,True,7300000000.0,38.029001,46.3738221
2923,120.0,2,True,True,True,6000000000.0,29.4972462,52.2458117
2924,212.0,4,True,True,False,36000000000.0,35.7961378,51.4710658
2925,62.0,2,True,True,False,2100000000.0,35.7675414,51.3303867
2926,41.0,1,False,False,True,790000000.0,0.0,0.0
2927,75.0,2,False,True,True,1700000000.0,37.3024146,49.5496873
2928,57.0,1,True,True,True,990000000.0,0.0,0.0
2929,50.0,1,True,True,True,1500000000.0,35.6846963,51.3593942
2930,54.0,1,True,True,True,2820000000.0,35.7675414,51.3303867
2931,133.0,3,True,True,True,7500000000.0,-1.91667,31.25
2932,97.0,2,True,True,True,5600000000.0,36.06,14.20889
2933,165.0,3,True,True,True,17655000000.0,35.8160561,51.4709472
2934,59.0,1,True,True,True,1150000000.0,29.6555,52.4791
2935,60.0,2,True,True,False,1450000000.0,31.2397079,48.6563167
2936,135.0,2,True,True,True,9970000000.0,35.7601006,51.4339605
2937,60.0,1,False,True,False,740000000.0,37.0,46.0
2938,52.0,1,True,True,True,4600000000.0,35.8160561,51.4709472
2939,65.0,1,True,True,True,1530000000.0,35.6846963,51.3593942
2940,95.0,2,True,True,True,3150000000.0,35.6737039,51.520322
2941,60.0,1,True,True,False,2280000000.0,0.0,0.0
2942,92.0,2,True,True,True,590000000.0,35.477882,50.9469189
2943,83.0,2,True,True,True,4900000000.0,35.7601006,51.4339605
2944,72.0,2,True,True,False,2090000000.0,0.0,0.0
2945,122.0,3,True,True,True,6000000000.0,35.7346597,51.4045663
2946,118.0,2,True,True,True,10300000000.0,36.06,14.20889
2947,120.0,2,True,True,True,3480000000.0,35.6942692,51.2558471
2948,115.0,3,True,True,False,6400000000.0,0.0,0.0
2949,102.0,2,True,True,True,1225000000.0,32.6941276,51.6601568
2950,65.0,2,True,True,True,2400000000.0,35.6737039,51.520322
2951,70.0,2,True,True,False,2170000000.0,35.7675414,51.3303867
2952,66.0,2,True,True,True,2620000000.0,35.7592656,51.3042107
2953,60.0,1,True,True,False,2700000000.0,35.7675414,51.3303867
2954,46.0,1,True,True,False,1650000000.0,35.6737039,51.520322
2955,180.0,3,True,True,True,16000000000.0,35.8160561,51.4709472
2956,60.0,1,False,True,False,1900000000.0,33.992791,51.4274779
2957,145.0,3,True,True,True,1740000000.0,35.7749162,51.3102689
2958,63.0,1,True,True,True,1620000000.0,35.6375846,51.3504511
2959,58.0,1,True,True,True,1300000000.0,37.3024146,49.5496873
2960,83.0,2,True,True,True,3200000000.0,35.6737039,51.520322
2961,136.0,3,True,True,True,5150000000.0,35.6375846,51.3504511
2962,68.0,2,False,True,False,510000000.0,35.4784573,51.6824624
2963,55.0,1,False,True,True,1400000000.0,0.0,0.0
2964,600.0,2,False,False,False,4000000000.0,35.9549208,52.1096123
2965,89.0,2,True,True,True,3150000000.0,27.35134,35.69014
2966,101.0,2,True,True,True,7300000000.0,35.7601006,51.4339605
2967,85.0,2,True,True,True,2975000000.0,27.35134,35.69014
2968,87.0,3,False,False,True,488000000.0,35.477882,50.9469189
2969,73.0,1,True,True,True,2200000000.0,37.77306,42.09083
2970,145.0,3,True,True,True,1740000000.0,35.7749162,51.3102689
2971,98.0,2,True,True,True,550000000.0,35.7371227,51.8172149
2972,90.0,2,True,True,True,3600000000.0,35.7592656,51.3042107
2973,135.0,3,True,True,True,5700000000.0,0.0,0.0
2974,105.0,2,True,True,True,7770000000.0,35.7601006,51.4339605
2975,90.0,2,True,True,False,1000000000.0,0.0,0.0
2976,71.0,2,True,True,False,2800000000.0,32.66367,-116.27363
2977,75.0,2,True,True,True,3300000000.0,35.7592656,51.3042107
2978,75.0,2,True,True,True,385000000.0,35.477882,50.9469189
2979,79.0,2,True,True,True,550000000.0,35.7371227,51.8172149
2980,345.0,4,True,True,True,17000000000.0,31.0,36.0
2981,90.0,2,True,True,True,3250000000.0,27.35134,35.69014
2982,48.0,1,True,False,False,800000000.0,36.1252749,50.5310841
2983,110.0,2,True,True,True,12100000000.0,35.8160561,51.4709472
2984,82.0,2,True,True,True,1890000000.0,37.3024146,49.5496873
2985,44.0,1,False,False,False,1650000000.0,0.0,0.0
2986,58.0,1,True,True,True,2500000000.0,0.0,0.0
2987,117.0,2,True,True,True,7200000000.0,36.06,14.20889
2988,96.0,2,True,True,True,3000000000.0,27.35134,35.69014
2989,89.0,2,True,True,True,3100000000.0,0.0,0.0
2990,108.0,2,True,True,True,5100000000.0,27.35134,35.69014
2991,134.0,2,True,True,True,940000000.0,33.1236709,46.1667015
2992,70.0,2,True,True,True,2160000000.0,38.029001,46.3738221
2993,64.0,2,True,True,True,2240000000.0,35.7675414,51.3303867
2994,56.0,3,False,True,False,900000000.0,35.9588,45.761
2995,57.0,1,False,True,False,9800000000.0,35.6711496,51.4036211
2996,68.0,2,True,True,True,2200000000.0,0.0,0.0
2997,55.0,1,True,True,True,2250000000.0,32.66367,-116.27363
2998,43.0,1,False,True,True,900000000.0,37.3024146,49.5496873
2999,105.0,2,True,True,True,3800000000.0,35.6737039,51.520322
3000,41.0,2,False,False,False,790000000.0,30.2687508,57.1051311
3001,78.0,2,True,True,True,1350000000.0,0.0,0.0
3002,110.0,2,True,True,True,5700000000.0,33.8974554,48.764602
3003,92.0,2,True,True,True,4100000000.0,35.7675414,51.3303867
3004,96.0,2,True,True,True,6175000000.0,0.0,0.0
3005,108.0,2,True,True,True,3500000000.0,-1.91667,31.25
3006,76.0,2,False,True,True,1350000000.0,0.0,0.0
3007,80.0,2,True,True,True,4300000000.0,35.7720416,51.4731866
3008,105.0,2,False,False,False,3150000000.0,32.66367,-116.27363
3009,75.0,1,False,True,False,750000000.0,37.1984436,55.070672
3010,50.0,1,False,False,False,1200000000.0,37.0,46.0
3011,40.0,1,True,True,False,830000000.0,37.3024146,49.5496873
3012,46.0,1,False,True,True,940000000.0,37.3024146,49.5496873
